STUDENT_ID	PRE_STATE	ACTION	POST_STATE
TJBAILEY-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
TJBAILEY-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"
TJBAILEY-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
TJBAILEY-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
TJBAILEY-0	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
TJBAILEY-0	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	CONJ	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
TJBAILEY-0	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S,Q>T,~T&S,~T,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
TJBAILEY-0	"S,Q>T,~T&S,~T,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"S,Q>T,~T&S,~T,~RvN,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
SGUNTHER-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
SGUNTHER-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
SGUNTHER-0	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
SGUNTHER-0	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@N\~RvN#"
SGUNTHER-0	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@N\~RvN#"	Del	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
SGUNTHER-0	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
SGUNTHER-0	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	CONJ	"S&~T,S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
SGUNTHER-0	"S&~T,S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	MP	"S&~T,S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@p>~R,p\~R#~R\~RvN#"
SGUNTHER-0	"S&~T,S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@p>~R,p\~R#~R\~RvN#"	Del	"S&~T,S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
SGUNTHER-0	"S&~T,S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	MP	"S&~T,S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
SGUNTHER-0	"S&~T,S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	Del	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
SGUNTHER-0	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	CONJ	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
SGUNTHER-0	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	SIMP	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
SGUNTHER-0	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	MP	"S,Q>T,~T&S,~T,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
MINMAN6-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MP	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-0	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-0	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	CONJ	"S&~T,S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-0	"S&~T,S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S&~T,S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-0	"S&~T,S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S&~T,S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-0	"S&~T,S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S&~T,S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-0	"S&~T,S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	CONJ	"S&~T,S,Q>T,~T&~T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-0	"S&~T,S,Q>T,~T&~T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	CONJ	"S&~T,S,Q>T,~T&S,~T&~T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-0	"S&~T,S,Q>T,~T&S,~T&~T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S&~T,S,Q>T,~T&S,~T&~T,~T,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-0	"S&~T,S,Q>T,~T&S,~T&~T,~T,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"S&~T,S,Q>T,~T&S,~T&~T,~T,~RvN,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	HS	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-1	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-1	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-1	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-1	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-1	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-1	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	CONJ	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-1	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S,Q>T,~T&S,~T,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-1	"S,Q>T,~T&S,~T,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"S,Q>T,~T&S,~T,~RvN,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-2	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-2	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-2	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-2	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-2	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-2	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	CONJ	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-2	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S,Q>T,~T&S,~T,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-2	"S,Q>T,~T&S,~T,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"S,Q>T,~T&S,~T,~RvN,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-3	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-3	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-3	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-3	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-3	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-3	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-3	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-3	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	CONJ	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-3	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S,Q>T,~T&S,~T,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
MINMAN6-3	"S,Q>T,~T&S,~T,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"S,Q>T,~T&S,~T,~RvN,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
KMONTANO-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
KMONTANO-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
KMONTANO-0	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
KMONTANO-0	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	CONJ	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
KMONTANO-0	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S,Q>T,~T&S,~T,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
KMONTANO-0	"S,Q>T,~T&S,~T,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"S,Q>T,~T&S,~T,~RvN,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
LNHUC-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
LNHUC-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
LNHUC-0	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
LNHUC-0	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	CONJ	"S&~T,S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
LNHUC-0	"S&~T,S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S&~T,S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
LNHUC-0	"S&~T,S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	Del	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
LNHUC-0	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	CONJ	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
LNHUC-0	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S,Q>T,~T&S,~T,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
LNHUC-0	"S,Q>T,~T&S,~T,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"S,Q>T,~T&S,~T,~RvN,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-1	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-1	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-1	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-1	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-1	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-1	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-1	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-1	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	CONJ	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-1	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MT	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-1	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	DS	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-1	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MT	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-1	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S,Q>T,~T&S,~T,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-1	"S,Q>T,~T&S,~T,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"S,Q>T,~T&S,~T,~RvN,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~TvS,~T,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-2	"Q>T,~TvS,~T,(~T&S)>~R,(~QvP)>S,@"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	DS	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	HS	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	DS	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MP	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-2	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-2	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	DS	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-2	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	DS	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-2	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	HS	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-2	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	CD	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-2	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-2	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-2	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	CONJ	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-2	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	DS	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-2	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	DS	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-2	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	HS	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-2	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S,Q>T,~T&S,~T,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JBRUNNE2-2	"S,Q>T,~T&S,~T,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"S,Q>T,~T&S,~T,~RvN,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
CMOCONN-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
CMOCONN-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
CMOCONN-0	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
CMOCONN-0	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
CMOCONN-0	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
CMOCONN-0	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
CMOCONN-0	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Sv~T,S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
CMOCONN-0	"Sv~T,S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"Sv~T,S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
CMOCONN-0	"Sv~T,S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	DS	"Sv~T,S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
CMOCONN-0	"Sv~T,S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Sv~T,S,Q>T,~TvS,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
CMOCONN-0	"Sv~T,S,Q>T,~TvS,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	CONJ	"Sv~T,S,Q>T,~TvS,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&(~TvS),@"
CMOCONN-0	"Sv~T,S,Q>T,~TvS,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&(~TvS),@"	CD	"Sv~T,S,Q>T,~TvS,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&(~TvS),@"
CMOCONN-0	"Sv~T,S,Q>T,~TvS,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&(~TvS),@"	SIMP	"Sv~T,S,Q>T,~TvS,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&(~TvS),@"
CMOCONN-0	"Sv~T,S,Q>T,~TvS,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&(~TvS),@"	SIMP	"Sv~T,S,Q>T,~TvS,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&(~TvS),@"
CMOCONN-0	"Sv~T,S,Q>T,~TvS,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&(~TvS),@"	HS	"Sv~T,S,Q>T,~TvS,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&(~TvS),@"
CMOCONN-0	"Sv~T,S,Q>T,~TvS,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&(~TvS),@"	ADD	"Sv~T,S,Q>T,~TvS,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&(~TvS),@N\~RvN#"
CMOCONN-0	"Sv~T,S,Q>T,~TvS,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&(~TvS),@N\~RvN#"	ADD	"Sv~T,S,Q>T,~TvS,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&(~TvS),@N\~RvN#"
CMOCONN-0	"Sv~T,S,Q>T,~TvS,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&(~TvS),@N\~RvN#"	ADD	"Sv~T,S,Q>T,~TvS,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&(~TvS),@N\~RvN#"
CMOCONN-0	"Sv~T,S,Q>T,~TvS,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&(~TvS),@N\~RvN#"	ADD	"Sv~T,S,Q>T,~TvS,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&(~TvS),@N\~RvN#"
KDALY2-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
KDALY2-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
KDALY2-0	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
KDALY2-0	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	CONJ	"S&~T,S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
